Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
360	-249.2661	-319.7716	70.50552	0.0940539	0.354791	0.645209	0.905946	0.7701932	0.000405973	0.0318517	0.00532929	0.00363815	0.0318202	0.00426663	0.00431392	0.0141861	0.00896438	0.000302038	0.00154589	0.00691868	0.0134672	0.00804446	0.0541942	0.00849641	0.00243109	0.00150475	0.00293487	0.00614756	0.0134418	0.000425939	0.0185125	0.0451084	0.00741122	0.00174871	0.00820637	0.0151334	0.0036501	0.0217776	0.00358295	0.00292107	0.01799	0.0109352	0.0172843	0.0050341	0.100227	0.0122079	0.00950589	0.0271237	0.0366098	0.000463238	0.00183264	0.0173305	0.0180871	0.00660919	0.00250216	0.015828	0.00400503	0.0994983	0.0937902	0.483996	0.322715	0.122965	0.359819	0.726953	1.3756	2.77918	8.1324	1.515448	0.000618617	0.0485352	0.0081207	0.00554376	0.0484872	0.00650144	0.0065735	0.0216166	0.0136598	0.000460242	0.00235561	0.0105426	0.0205212	0.0122581	0.0825805	0.0129467	0.00370446	0.00229291	0.00447213	0.00936757	0.0204824	0.00064904	0.0282092	0.0687356	0.0112931	0.00266467	0.0125048	0.0230601	0.00556197	0.0331845	0.00545965	0.00445109	0.027413	0.0166629	0.0263376	0.0076709	0.152725	0.0186022	0.014485	0.0413308	0.0557856	0.000705877	0.00279256	0.0264081	0.0275609	0.010071	0.00381276	0.0241185	0.00610281	0.6562594
396	-255.7899	-326.5205	70.73057	0.088718	0.350776	0.649224	0.911282	0.7346939	0.00283975	0.0225248	0.0371313	0.00314576	0.0203233	0.0211066	0.00110359	0.0585834	0.0193891	0.0091533	0.00269082	0.0141854	0.0065273	0.00510551	0.0272863	0.0222132	0.0090576	0.00438935	0.0217778	0.0180679	0.00767608	0.00695802	0.00291285	0.0390366	0.00272714	0.0109905	0.0053992	0.0393222	0.0268046	0.0150796	0.014486	0.0132646	0.000182391	0.0097408	0.00460254	0.00401748	0.0398614	0.0326336	0.0050177	0.0558328	0.00751583	0.00153154	0.00623438	0.00669379	0.00491843	0.00162934	0.0134233	0.0107858	0.0274766	0.139334	0.272588	0.289941	0.298137	0.1707	0.422239	0.764154	1.30864	2.36833	5.85823	1.278275	0.00382017	0.0303014	0.0499508	0.00423183	0.0273399	0.0283936	0.0014846	0.0788092	0.0260832	0.0123135	0.00361982	0.0190829	0.00878084	0.00686817	0.0367069	0.0298823	0.0121847	0.00590477	0.0292965	0.0243058	0.0103262	0.00936026	0.0039185	0.0525139	0.00366868	0.0147849	0.00726326	0.0528982	0.0360589	0.0202858	0.0194872	0.0178442	0.000245361	0.0131038	0.00619156	0.0054045	0.0536235	0.0439003	0.00675005	0.075109	0.0101107	0.0020603	0.00838679	0.00900481	0.0066165	0.00219186	0.0180576	0.0145096	0.0369629	0.7433572
432	-266.5988	-332.559	65.96025	0.356899	0.462359	0.537641	0.643102	9.490499	0.00626181	0.0457748	0.00916064	0.0163286	0.0515372	0.0159376	0.00573543	0.0629191	0.0098716	0.00846671	0.0214437	0.0196008	0.00804819	0.00853861	0.0338387	0.0168654	0.0326876	0.0148145	0.0062068	0.00288594	0.0128265	0.00256417	0.0453964	0.0152752	0.0433977	0.0166916	0.0193204	0.00381938	0.0602411	0.00803474	0.0502229	0.01246	0.0161828	0.0186052	0.00458713	0.0132369	0.0363918	0.000994556	0.110772	0.0232307	0.00365933	0.00558602	0.00744719	0.00627591	0.000795937	0.0144156	0.0180449	0.113127	0.0799793	0.137757	0.346042	0.352163	0.164038	0.165396	0.415788	0.760493	1.31494	2.40507	6.04611	1.301101	0.00539576	0.0394438	0.00789366	0.0140703	0.0444092	0.0137333	0.00494218	0.054217	0.00850629	0.0072957	0.0184779	0.0168899	0.00693507	0.00735766	0.0291586	0.0145328	0.0281667	0.0127655	0.00534835	0.00248679	0.0110525	0.00220953	0.0391177	0.0131625	0.0373955	0.014383	0.0166482	0.00329113	0.0519093	0.00692348	0.0432767	0.0107367	0.0139446	0.016032	0.0039527	0.0114061	0.0313586	0.000857002	0.0954517	0.0200178	0.00315322	0.00481343	0.00641719	0.00540791	0.000685853	0.0124218	0.0155492	0.0974804	0.0689176	1.160506
468	-264.9198	-330.2251	65.30538	0.36979	0.465929	0.534072	0.630209	11.54161	0.0251487	0.0258753	0.0746475	0.028315	0.019082	0.0250924	0.00161653	0.0217608	0.0427342	0.0116567	0.00559861	0.00145269	0.0214815	0.00260471	0.0119456	0.0131068	0.00313501	0.00943727	0.0191904	0.000601578	0.0197591	0.00312186	0.00628042	0.0105957	0.00600255	0.00143341	0.00977327	0.0205014	0.00241807	0.00320384	0.0042254	0.0181234	0.00118056	0.0109201	0.00857661	0.00649405	0.0454849	0.016554	0.00405278	0.0413727	0.00849291	0.00631896	0.022149	0.0220154	0.0114824	0.0034726	0.0109204	0.0262912	0.00313801	0.121962	0.825686	0.00778176	0.0445708	0.0793945	0.290687	0.68014	1.47029	3.44013	12.5953	1.83177	0.0349852	0.035996	0.103845	0.0393899	0.0265456	0.0349068	0.0022488	0.0302721	0.0594489	0.0162161	0.00778841	0.00202088	0.0298836	0.00362349	0.016618	0.0182333	0.00436121	0.0131285	0.0266964	0.000836875	0.0274875	0.00434293	0.0087369	0.0147401	0.00835034	0.00199406	0.0135959	0.0285202	0.00336386	0.00445696	0.00587809	0.0252121	0.00164232	0.0151913	0.0119312	0.00903408	0.0632756	0.0230288	0.00563796	0.0575549	0.0118148	0.00879051	0.0308123	0.0306264	0.0159736	0.00483084	0.0151918	0.0365745	0.00436539	0.7188385
504	-259.0357	-327.3488	68.31306	0.249421	0.4294	0.5706	0.750579	2.825681	0.0126264	0.0356489	0.00187185	0.0362676	0.00274266	0.00105793	0.00846912	0.00300174	0.0301751	0.00794606	0.00726671	0.0022771	0.0138471	0.000229361	0.0145674	0.0021837	0.00421559	0.009464	0.00157379	0.000517593	0.00470606	0.00076604	0.00322894	0.0113315	0.00225318	9.32403e-05	0.00763431	0.0074232	0.0195776	0.00131683	0.00645043	0.0192278	0.000300815	0.00588898	0.0233677	0.0208881	0.0646408	0.0113221	0.000645887	0.049878	0.00797846	0.00448824	0.0214777	0.00200784	0.0314257	0.000468027	0.00598961	0.0109871	0.0111273	0.463866	0.113778	0.280427	0.141929	0.0565428	0.246338	0.645906	1.54821	4.05946	17.6857	2.077201	0.0228391	0.064483	0.00338587	0.0656022	0.00496103	0.00191363	0.0153193	0.00542965	0.0545819	0.0143731	0.0131443	0.00411891	0.0250471	0.000414876	0.0263501	0.00394996	0.00762532	0.0171188	0.00284674	0.000936243	0.00851249	0.00138564	0.00584063	0.0204968	0.00407563	0.000168657	0.0138092	0.0134274	0.0354127	0.00238194	0.0116678	0.03478	0.000544125	0.0106522	0.0422683	0.0377833	0.116925	0.0204798	0.00116831	0.0902212	0.0144317	0.0081185	0.0388497	0.00363186	0.0568441	0.000846585	0.0108342	0.019874	0.0201274	0.5528411
540	-248.0873	-316.0855	67.99813	0.289247	0.442449	0.557551	0.710753	4.164762	0.00709277	0.0659781	0.00976714	0.0392352	0.026407	0.0277698	0.0125019	0.0381044	0.0288717	0.00993691	0.0179431	0.0267613	0.0310902	0.00215517	0.0251252	0.0162253	0.00234052	0.0140796	0.0022194	0.000364885	0.00432104	0.012414	0.0125652	0.0540441	0.000900423	0.00185786	0.0147034	0.0187532	0.0251767	0.00143342	0.0424081	0.00560055	0.0180124	0.0125758	0.0127662	0.00986056	0.0125697	0.00204469	0.0270216	0.0110483	0.0118653	0.00354243	0.00677559	0.00303688	0.00626856	0.00133933	0.0286613	0.184566	0.0698973	0.280469	0.450257	0.0206106	0.248663	0.157617	0.406133	0.754939	1.32461	2.46224	6.3445	1.335934	0.0069537	0.0646845	0.00957564	0.0384659	0.0258892	0.0272253	0.0122567	0.0373573	0.0283057	0.00974208	0.0175913	0.0262366	0.0304806	0.00211291	0.0246326	0.0159071	0.00229463	0.0138035	0.00217589	0.00035773	0.00423632	0.0121706	0.0123189	0.0529844	0.000882768	0.00182143	0.0144151	0.0183855	0.0246831	0.00140531	0.0415766	0.00549074	0.0176593	0.0123292	0.0125159	0.00966723	0.0123232	0.0020046	0.0264917	0.0108316	0.0116327	0.00347297	0.00664274	0.00297733	0.00614566	0.00131307	0.0280994	0.180947	0.0685268	1.019999
576	-239.8154	-309.8469	70.03152	0.108838	0.365026	0.634974	0.891162	0.8744087	0.00495226	0.0404597	0.00126001	0.00667094	0.0562046	0.00118335	0.00241794	0.0299281	0.0107215	0.0108048	0.00100632	0.00835121	0.00969904	0.00062876	0.00949602	0.0122848	0.00651643	0.00499416	0.000865643	0.00840606	0.00345098	0.00166282	0.00865679	0.0152759	0.00328605	0.00429022	0.0072214	0.017032	0.0168159	0.000215231	0.0497852	0.00102024	0.0019078	0.0138473	0.00258098	0.00566882	0.00331791	0.00706353	0.0198561	0.00678515	0.00138426	0.00388602	0.00680739	0.00797642	0.00345034	0.00445134	0.0190958	0.16617	0.0301818	0.180002	0.411568	0.0731195	0.33531	0.0743827	0.281588	0.673426	1.48494	3.55129	13.444	1.878918	0.00750349	0.061303	0.00190912	0.0101076	0.0851591	0.00179297	0.00366358	0.045346	0.0162449	0.016371	0.00152474	0.0126534	0.0146956	0.000952673	0.014388	0.0186135	0.00987345	0.00756697	0.00131159	0.0127366	0.0052288	0.00251944	0.0131164	0.0231454	0.00497891	0.00650038	0.0109416	0.0258062	0.0254788	0.00032611	0.0754327	0.00154582	0.00289062	0.0209809	0.00391061	0.00858918	0.00502717	0.0107024	0.0300852	0.0102806	0.00209737	0.00588795	0.0103143	0.0120856	0.00522782	0.0067445	0.0289333	0.251774	0.0457304	0.6599951
612	-267.5142	-335.8644	68.35027	0.241877	0.426774	0.573226	0.758122	2.638564	0.0138891	0.0328115	0.00412546	0.0165044	0.0561726	0.0402243	0.0758593	0.0639833	0.0437385	0.0318549	0.0187673	0.0286107	0.00645842	0.0047824	0.1387	0.0340027	0.0286687	0.00628401	0.0407115	0.00255832	0.00559654	0.0111448	0.0205463	0.00917537	0.00218667	0.012563	0.023515	0.00800818	0.0416973	5.95343e-05	0.0855234	0.000932323	0.052859	0.0409919	0.0281277	0.0405988	0.0303537	0.00663958	0.141612	0.011309	0.00413541	0.0125594	0.0343956	0.03822	0.0196063	0.0125393	0.0186196	0.141606	0.0870072	0.587301	0.0715769	0.23258	0.108542	0.223268	0.481306	0.796015	1.25626	2.07768	4.47892	1.084157	0.00851654	0.0201194	0.00252966	0.0101202	0.0344441	0.0246649	0.0465156	0.0392334	0.0268196	0.0195329	0.0115078	0.0175436	0.00396019	0.00293248	0.0850486	0.0208499	0.0175791	0.00385324	0.0249636	0.00156872	0.0034317	0.00683381	0.0125986	0.00562618	0.00134083	0.00770338	0.014419	0.00491047	0.0255681	3.65054e-05	0.0524414	0.000571684	0.0324122	0.0251355	0.0172474	0.0248945	0.0186124	0.00407127	0.086834	0.00693448	0.00253576	0.00770122	0.0210908	0.0234358	0.0120222	0.00768888	0.0114172	0.0868301	0.0533513	1.630836
648	-263.0129	-325.6173	62.60439	0.41792	0.478839	0.521163	0.582079	29.61184	0.0157311	0.0224234	0.00241345	0.000545311	0.0223267	0.0178341	0.00413464	0.00620384	0.00888533	0.00792904	0.00568635	0.0245525	0.00391938	4.20635e-05	0.0405061	0.00650786	0.00648175	0.00703242	0.0213355	0.000523043	0.00237602	0.0056992	0.00551574	0.00774498	0.00700181	0.00666026	0.0116701	0.00302089	0.0252621	0.0318247	0.00010916	0.0329539	0.0143163	0.0116765	0.0027371	0.00761066	0.00861613	0.0211498	0.00707814	0.100648	7.96395e-05	0.0136922	0.0180672	0.0138031	0.011102	0.00527706	0.00629515	0.00516395	0.00187922	0.466447	0.00404452	0.430877	0.0986314	0.101924	0.328347	0.706488	1.41545	3.04556	9.81127	1.651151	0.0256189	0.0365175	0.00393041	0.000888065	0.03636	0.0290436	0.00673346	0.0101032	0.0144702	0.0129128	0.00926049	0.0399849	0.0063829	6.85023e-05	0.065966	0.0105984	0.0105558	0.0114526	0.0347458	0.000851799	0.00386946	0.00928142	0.00898263	0.0126131	0.0114028	0.0108465	0.0190053	0.00491966	0.0411406	0.0518281	0.000177772	0.053667	0.0233147	0.0190158	0.00445749	0.0123943	0.0140318	0.0344434	0.0115271	0.163909	0.000129697	0.0222984	0.0294233	0.022479	0.0180802	0.00859395	0.010252	0.00840974	0.0030604	0.6140444
684	-246.2099	-314.7167	68.50679	0.242409	0.426961	0.573039	0.757591	2.651215	0.00446382	0.015059	0.00681764	0.0122158	0.0229572	0.00605994	0.00180258	0.00710144	0.0125093	0.0181187	0.00774687	0.00737673	0.00781606	0.00266801	0.0252783	0.001164	0.0134571	0.00552496	0.00649195	0.00311009	0.000292127	0.00335194	0.000229391	0.000498268	0.00254568	0.0102742	0.00335996	0.00496974	0.00432068	0.00236478	0.0407577	0.00442079	0.00945875	0.0209636	0.0013149	0.00125136	0.00333465	0.0143422	0.0260843	0.00629528	6.46752e-05	0.00346896	0.013943	0.0103548	0.00914235	0.000437604	0.0142378	0.0900908	0.039431	0.128133	0.353053	0.454213	0.0646007	0.0631528	0.259985	0.656863	1.52239	3.84637	15.8346	1.997259	0.00843278	0.0284487	0.0128795	0.0230773	0.0433694	0.0114481	0.00340532	0.0134156	0.0236318	0.0342287	0.0146349	0.0139357	0.0147656	0.00504025	0.0477543	0.00219897	0.0254223	0.0104374	0.0122642	0.0058754	0.00055187	0.00633229	0.000433352	0.000941299	0.00480916	0.0194095	0.00634743	0.00938854	0.00816238	0.0044674	0.0769971	0.0083515	0.0178689	0.0396032	0.00248404	0.00236401	0.00629963	0.0270944	0.0492769	0.0118927	0.000122181	0.00655337	0.0263403	0.0195618	0.0172712	0.000826696	0.0268973	0.170194	0.0744908	0.5293407
720	-254.0491	-324.4565	70.40738	0.115557	0.369309	0.630691	0.884443	0.924996	0.00706407	0.0572316	0.00528899	0.0127111	0.0327645	0.0186381	0.0126379	0.0347229	0.00750484	0.00631849	0.00854132	0.00599912	0.00857341	0.00864164	0.0183003	0.00797908	0.0153698	0.00948721	0.00637078	0.0172157	0.00314903	0.00202067	0.0115061	0.00545346	0.0168422	0.0157256	0.00159516	0.00688922	0.0456686	0.00972512	0.00569138	0.104435	0.00668704	0.00318302	0.00550263	0.0248304	0.0172004	0.00630822	0.0047004	0.0716651	0.00251025	6.70107e-06	0.0045538	0.00502245	0.00211796	0.0206624	0.000469311	0.00633745	0.0182757	0.0850121	0.768795	0.0280316	0.118161	0.1419	0.385851	0.742969	1.34595	2.59167	7.04722	1.411888	0.00967554	0.0783892	0.00724424	0.0174102	0.0448769	0.0255282	0.01731	0.0475594	0.0102793	0.00865433	0.0116989	0.00821689	0.0117428	0.0118363	0.0250656	0.0109288	0.0210517	0.0129945	0.00872595	0.02358	0.00431317	0.00276768	0.0157597	0.00746951	0.0230685	0.0215391	0.00218486	0.00943605	0.0625515	0.0133203	0.00779538	0.143043	0.00915913	0.00435973	0.00753686	0.0340098	0.0235591	0.00864026	0.00643807	0.0981585	0.00343825	9.17835e-06	0.00623727	0.00687917	0.00290093	0.028301	0.000642808	0.00868029	0.0250319	0.7300959
756	-261.2822	-330.7927	69.51049	0.162139	0.394494	0.605506	0.83786	1.350671	0.00797683	0.0244957	0.00643323	0.00645265	0.0606797	0.00840676	0.00296496	0.0231339	0.0277968	0.00368044	0.00145088	0.023083	0.0145648	0.00218765	0.0312169	0.0120434	0.0481758	0.0047095	0.00231375	0.00370452	0.00760424	0.0114098	0.0408103	0.0283018	0.00966972	0.00850975	0.0150002	0.0306215	0.0103925	0.00137018	0.00413281	0.00934153	0.00273472	0.0125938	0.0208822	0.00314911	0.0106781	0.00171387	0.0139626	0.0143595	0.0125798	0.00746217	0.00289409	0.0073072	0.0108188	0.040288	0.00510507	0.0817429	0.0417948	0.0174055	0.319896	0.0324433	0.630256	0.0759295	0.284429	0.675538	1.4803	3.51582	13.1701	1.864036	0.0101914	0.0312963	0.00821926	0.00824406	0.0775259	0.0107407	0.0037881	0.0295564	0.0355139	0.00470222	0.00185368	0.0294915	0.0186083	0.002795	0.0398834	0.0153869	0.0615506	0.00601697	0.0029561	0.00473298	0.00971537	0.0145774	0.0521403	0.0361591	0.0123543	0.0108723	0.0191646	0.0391227	0.0132778	0.00175057	0.00528019	0.011935	0.00349395	0.0160902	0.0266796	0.00402338	0.0136426	0.00218968	0.017839	0.0183461	0.0160723	0.00953385	0.00369756	0.00933586	0.0138224	0.051473	0.00652237	0.104437	0.0533981	0.7827022
792	-262.9077	-330.6965	67.78879	0.302161	0.446436	0.553564	0.69784	4.780067	0.0293701	0.00483171	0.0204183	0.00153238	0.0267111	0.00620607	0.000173801	0.00809846	0.006016	0.00712757	0.00816072	0.0129632	0.0185874	0.00171719	0.0155985	0.0102789	0.00919598	0.00812494	0.0110259	0.00268928	0.00149454	0.00795899	0.0197543	0.00883288	0.0044703	0.00184315	0.0110125	0.0321376	0.0174386	0.0152308	0.00418057	0.00963111	0.0109107	0.0139878	0.00180316	0.00826818	0.00703487	0.000693815	0.0598147	0.010633	0.00107907	0.00533009	0.0162233	0.0161788	0.00116605	0.000570876	0.0242776	0.0556174	0.016854	0.50327	0.251249	0.170368	0.0751141	0.114074	0.346887	0.718699	1.3914	2.88279	8.76624	1.569716	0.0495066	0.00814439	0.0344173	0.002583	0.0450245	0.010461	0.000292961	0.0136509	0.0101406	0.0120143	0.0137558	0.021851	0.0313312	0.00289452	0.026293	0.0173263	0.0155009	0.0136955	0.0185854	0.00453309	0.00251922	0.0134158	0.0332981	0.0148888	0.00753519	0.00310683	0.0185628	0.0541716	0.0293947	0.0256732	0.00704682	0.0162343	0.0183913	0.023578	0.00303943	0.0139369	0.0118581	0.0011695	0.100824	0.0179231	0.00181889	0.00898446	0.0273462	0.0272712	0.0019655	0.000962275	0.0409226	0.0937494	0.0284094	0.5932564
828	-250.7539	-320.1362	69.38231	0.211284	0.415491	0.584509	0.788716	2.021702	0.0114089	0.0574475	0.00400706	0.00535479	0.0531936	0.0312991	0.00129814	0.0260758	0.0130493	0.0299044	0.00851566	0.00659786	0.00812029	0.00209302	0.0205105	0.00290954	0.00944412	0.0326449	0.00145654	0.00141293	0.00140209	0.00396313	0.0014461	0.00286845	0.00947641	0.0254644	0.0039588	0.035974	0.0110857	0.0337341	0.00729462	0.00310237	0.0195512	0.00362421	0.00841833	0.016709	0.0201505	0.00448126	0.0100498	0.000771491	0.00850092	0.000336196	0.0070289	0.0105472	0.000457669	0.000453667	0.0147383	0.0876033	0.0125615	0.532517	0.139274	0.310613	0.0175965	0.12561	0.363574	0.729311	1.37116	2.75047	7.96113	1.500058	0.016475	0.0829569	0.00578638	0.00773257	0.0768141	0.0451974	0.00187457	0.0376547	0.0188438	0.0431834	0.012297	0.00952763	0.0117261	0.00302242	0.0296181	0.00420151	0.0136378	0.0471408	0.00210331	0.00204034	0.00202468	0.00572295	0.00208824	0.00414218	0.0136844	0.0367718	0.0057167	0.0519481	0.0160084	0.0487137	0.0105338	0.00447997	0.0282328	0.00523354	0.0121565	0.0241287	0.0290983	0.00647116	0.0145124	0.00111407	0.0122757	0.000485484	0.0101501	0.0152307	0.000660896	0.000655118	0.0212828	0.126503	0.0181394	0.6924976
864	-251.2442	-319.9385	68.69429	0.246733	0.42847	0.571529	0.753267	2.757116	0.00302643	0.0466465	0.00358119	0.00248198	0.0342808	0.0148521	0.00785477	0.00870702	0.0232435	0.0282143	0.00812188	0.00443361	0.00977089	0.00316186	0.0491349	0.00179656	0.0142335	0.00770388	0.0150005	0.00259382	0.0136057	0.00246026	0.00101266	0.00103226	0.00219721	0.00444835	0.000908924	0.0117794	0.0185073	0.00756399	0.00119434	0.0158571	0.0126888	0.0040991	0.000986982	0.00176233	0.00271877	0.000764414	0.00444288	0.0098483	0.00498889	0.000362561	0.0125333	0.0181053	0.00327448	0.00124626	0.0271765	0.109146	0.0909084	0.259838	0.42164	0.0648739	0.253647	0.0960041	0.318904	0.700086	1.4284	3.13574	10.4162	1.694414	0.00448719	0.0691611	0.00530971	0.00367994	0.050827	0.0220207	0.011646	0.0129096	0.0344624	0.0418324	0.012042	0.00657355	0.014487	0.00468797	0.0728506	0.00266369	0.0211035	0.0114223	0.0222407	0.00384577	0.0201727	0.00364774	0.00150144	0.0015305	0.00325772	0.00659541	0.00134763	0.017465	0.0274402	0.0112149	0.00177081	0.0235108	0.0188133	0.00607759	0.00146336	0.00261294	0.00403102	0.00113337	0.0065873	0.0146017	0.00739685	0.000537556	0.0185827	0.0268441	0.00485495	0.00184779	0.0402936	0.161827	0.134787	0.6744609
900	-248.3735	-318.4541	70.08054	0.139013	0.382839	0.617161	0.860987	1.12086	0.00749466	0.024975	0.00530728	0.0151821	0.0314623	0.0181858	0.00281658	0.0161322	0.00944418	0.0200656	0.000277852	0.013578	0.0152617	0.0170466	0.0409022	0.0225085	0.0170212	0.0215954	0.00795664	0.000922091	0.00570735	0.000310264	0.00068535	0.0118833	0.00812715	0.0103456	0.0148366	0.0239886	0.0429783	0.00798849	0.00853359	0.00986536	0.0284367	0.00236022	0.00944287	0.00149367	0.018531	0.00235436	0.0267589	0.00808045	0.000330598	0.00580799	0.00951935	0.0123033	0.00161424	0.000161483	0.036778	0.0560336	0.0671493	0.11307	0.0945197	0.525786	0.266625	0.119278	0.354516	0.723593	1.38199	2.82075	8.38379	1.537462	0.0101205	0.0337253	0.00716676	0.0205013	0.0424855	0.0245574	0.0038034	0.0217843	0.0127531	0.0270959	0.000375201	0.0183352	0.0206088	0.0230191	0.0552329	0.0303947	0.0229848	0.0291616	0.0107444	0.00124516	0.00770699	0.000418968	0.000925471	0.0160468	0.0109746	0.0139703	0.0200348	0.0323933	0.0580362	0.0107874	0.0115234	0.0133218	0.0383999	0.00318716	0.0127513	0.00201699	0.0250236	0.00317924	0.0361342	0.0109115	0.000446427	0.00784289	0.0128546	0.0166139	0.00217982	0.000218061	0.0496636	0.0756656	0.0906759	0.7405416
936	-247.2752	-316.9588	69.6836	0.130764	0.378306	0.621694	0.869236	1.048245	0.06004	0.0673126	0.00607179	0.00435191	0.0177281	0.00893176	0.000250654	0.0130236	0.00751762	0.00674391	0.00146546	0.00569872	0.00243383	0.00117502	0.0159543	0.0043495	0.0120719	0.00576979	0.00518447	0.00111807	0.00278576	0.00387547	0.00142713	0.000289913	0.00259339	0.00299483	0.00694392	0.00338945	1.91971e-05	0.00983476	0.0436873	0.0102842	0.00779619	0.00632892	0.0104859	0.0315452	0.0127275	0.00769206	0.00753344	0.000569097	3.19198e-05	0.00621523	0.00462554	0.00608611	0.00178099	0.000386446	0.000152149	0.0201823	0.00582906	0.122863	0.18824	0.665678	0.0232193	0.0554681	0.244043	0.644022	1.55274	4.09763	18.0284	2.091076	0.129039	0.144669	0.0130496	0.00935319	0.0381014	0.0191963	0.000538709	0.0279904	0.016157	0.0144941	0.00314959	0.0122478	0.00523081	0.00252536	0.0342893	0.009348	0.0259451	0.0124005	0.0111425	0.00240297	0.0059872	0.00832922	0.0030672	0.000623086	0.00557375	0.00643653	0.014924	0.00728465	4.12586e-05	0.021137	0.0938934	0.0221029	0.0167557	0.0136022	0.0225364	0.0677974	0.0273542	0.0165319	0.016191	0.00122311	6.86026e-05	0.0133579	0.00994127	0.0130804	0.00382774	0.000830555	0.000327	0.0433761	0.0125279	0.4652864
972	-252.3075	-322.6126	70.30511	0.144907	0.385948	0.614052	0.855093	1.175547	0.0179898	0.056864	0.0126882	0.0244147	0.0286239	0.00693242	0.0059165	0.0490651	0.0200864	0.0306138	0.0041784	0.0341919	0.0142031	0.000951197	0.0395344	0.00588493	0.0241281	0.0389267	0.00799272	0.00164845	0.00262763	0.00570062	0.0204237	0.00766925	0.0212402	0.00168052	0.00746821	0.0389326	0.00707118	0.0109345	0.131847	0.0109784	0.0155533	0.0167916	0.0444131	0.00491119	0.0050714	0.0452378	0.0161579	0.00411523	0.000104182	0.000635012	0.0141664	0.012543	0.0142139	3.03882e-05	0.00372864	0.0455014	0.0398981	0.1547	0.00317217	0.333655	0.508473	0.228584	0.486861	0.79887	1.25177	2.05397	4.37475	1.067141	0.0184609	0.0583531	0.0130205	0.025054	0.0293735	0.00711396	0.00607143	0.0503499	0.0206124	0.0314155	0.00428782	0.0350873	0.014575	0.000976106	0.0405697	0.00603903	0.02476	0.039946	0.00820203	0.00169161	0.00269644	0.0058499	0.0209585	0.00787008	0.0217964	0.00172453	0.00766378	0.0399521	0.00725636	0.0112209	0.1353	0.0112659	0.0159606	0.0172313	0.0455761	0.0050398	0.0052042	0.0464225	0.016581	0.00422299	0.00010691	0.000651641	0.0145374	0.0128714	0.0145861	3.1184e-05	0.00382628	0.0466929	0.0409429	0.9744814
