Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
360	-246.2528	-315.9147	69.6619	0.155866	0.391471	0.60853	0.844133	1.284107	0.0312584	0.0155336	0.00820491	0.00526794	0.026269	0.00713511	0.0131445	0.0216582	0.008972	0.0101302	0.0153915	0.00212717	0.0172128	0.0020327	0.0222679	0.019426	0.00117549	0.000875821	0.00721041	0.0037899	0.0042423	0.0031405	0.00888507	0.0442822	0.00228183	0.00504469	0.0133815	0.0059642	0.00751412	0.0126266	0.00467742	0.0017007	0.0084022	0.0458499	0.0108363	0.00939796	0.0335102	0.0274806	0.0353883	0.0252477	0.00322689	0.097853	0.0187529	0.0195842	0.0111733	0.0281002	0.0114836	0.00415969	0.00885927	0.0663571	0.401577	0.319063	0.213003	0.0835886	0.298077	0.685488	1.45881	3.35484	11.9633	1.794547	0.0415598	0.0206528	0.0109089	0.00700403	0.0349262	0.00948654	0.0174764	0.0287958	0.0119288	0.0134687	0.0204638	0.0028282	0.0228854	0.00270258	0.0296064	0.025828	0.00156288	0.00116445	0.00958665	0.00503888	0.00564037	0.00417546	0.0118132	0.0588757	0.00303382	0.0067072	0.0177914	0.00792974	0.00999045	0.0167877	0.00621889	0.00226117	0.0111712	0.06096	0.0144075	0.0124951	0.0445536	0.036537	0.0470507	0.0335683	0.00429033	0.130101	0.024933	0.0260382	0.0148556	0.0373608	0.0152681	0.00553054	0.0117789	0.7521308
396	-256.0087	-321.0218	65.01306	0.369541	0.465861	0.53414	0.630458	11.4962	0.0432114	0.115798	0.0315046	0.00676141	0.0803864	0.0291681	0.0129221	0.0252183	0.0125415	0.0158825	0.00795974	0.005462	0.0284565	0.00220607	0.103244	0.0456096	0.00899006	0.0452123	0.00911834	0.0348612	0.0275596	0.00574528	0.026041	0.0481822	0.0497562	0.0365444	0.0384064	0.00317338	0.0430075	0.0175562	0.00519835	0.0201764	0.0114794	0.187035	0.0385855	0.0157331	0.00215038	0.0585563	0.0521944	0.0213321	0.00354404	0.109308	0.0152063	0.0524796	0.00246828	0.0139281	0.020667	0.00798259	0.030387	0.372823	0.197564	0.00126286	0.428351	0.208711	0.465736	0.78789	1.26921	2.14714	4.79132	1.132909	0.026528	0.0710899	0.0193411	0.00415091	0.0493502	0.0179067	0.00793302	0.0154818	0.00769939	0.00975044	0.00488658	0.00335318	0.0174698	0.00135433	0.063383	0.0280002	0.0055191	0.0277564	0.00559786	0.0214017	0.0169192	0.00352709	0.0159869	0.0295796	0.0305459	0.0224351	0.0235782	0.00194817	0.0264028	0.010778	0.00319133	0.0123865	0.00704736	0.114823	0.0236881	0.00965874	0.00132014	0.0359484	0.0320427	0.0130961	0.00217573	0.0671055	0.00933532	0.0322179	0.00151531	0.00855065	0.0126877	0.00490061	0.0186549	1.628898
432	-253.7818	-324.1879	70.4061	0.138797	0.382724	0.617277	0.861203	1.118904	0.0171767	0.0570166	0.00727674	0.00457783	0.0110074	0.0149149	0.0183914	0.0324744	0.0239124	0.000386631	0.00919718	0.00169759	0.0305717	0.00647062	0.0189901	0.0125676	0.00532251	0.0281545	0.0065646	0.00933865	0.0257158	0.000574121	0.0137768	0.0106992	0.0073691	0.0122078	0.00985153	0.00447401	0.032795	0.00487717	0.00426048	0.0226902	0.00426914	0.0657633	0.00453132	0.00883474	0.0253719	0.0118749	0.00985649	0.0315128	0.00650696	0.0714686	0.00894691	0.0135569	0.0147814	0.00947302	0.00932008	0.0038789	0.0270497	0.26577	0.196323	0.222038	0.315868	0.196138	0.451836	0.780477	1.28127	2.21319	5.09845	1.177833	0.0216796	0.0719635	0.00918434	0.00577791	0.0138931	0.0188249	0.0232127	0.0409876	0.030181	0.000487987	0.0116082	0.00214262	0.0385861	0.00816689	0.0239684	0.0158622	0.00671781	0.0355353	0.00828552	0.0117868	0.0324572	0.000724628	0.0173884	0.013504	0.00930092	0.0154081	0.0124341	0.00564688	0.0413923	0.00615572	0.00537736	0.0286385	0.0053883	0.0830031	0.00571921	0.0111508	0.0320231	0.0149879	0.0124404	0.0397739	0.00821277	0.0902041	0.0112923	0.0171109	0.0186563	0.0119564	0.0117634	0.00489575	0.0341408	0.7922984
468	-259.9818	-325.3605	65.37872	0.376601	0.467792	0.532207	0.6234	12.8934	0.0143794	0.0777019	0.0208311	0.00403957	0.0150566	0.0202031	0.0102768	0.0192633	0.0285031	0.0306848	0.0115604	0.000604462	0.0515551	0.00457062	0.0317226	0.00826861	0.00590682	0.0174258	0.0159032	0.0145789	0.0101042	0.000648631	0.00513543	0.015739	0.0117737	0.0125359	0.00673865	0.00622544	0.0387647	0.0245054	0.00814434	0.0302997	0.00303452	0.111923	0.00922165	0.020734	0.0136085	0.0240756	0.0127212	0.0263449	0.0028731	0.0258179	0.0116977	0.0314656	0.00819116	0.0252655	0.0287739	0.0125301	0.0227804	0.143667	0.315508	0.0699471	0.470878	0.177659	0.430548	0.768814	1.3007	2.32262	5.62878	1.249385	0.0149054	0.0805443	0.0215931	0.00418734	0.0156074	0.0209421	0.0106528	0.0199679	0.0295457	0.0318072	0.0119832	0.000626573	0.053441	0.00473781	0.032883	0.00857108	0.00612289	0.0180633	0.0164849	0.0151122	0.0104738	0.000672358	0.00532328	0.0163147	0.0122044	0.0129945	0.00698515	0.00645316	0.0401828	0.0254018	0.00844226	0.0314081	0.00314552	0.116018	0.00955898	0.0214925	0.0141063	0.0249563	0.0131865	0.0273086	0.0029782	0.0267623	0.0121256	0.0326166	0.0084908	0.0261898	0.0298265	0.0129884	0.0236137	0.9647107
504	-246.7605	-314.8647	68.10423	0.238718	0.425657	0.574342	0.761283	2.564877	0.00559719	0.0329004	0.0266199	0.0424063	0.029922	0.0108072	0.00199425	0.0411139	0.0283989	0.0100792	0.00758224	0.00577932	0.0172112	0.00535176	0.0703824	0.00865054	0.0183577	0.0261834	0.00406501	0.0257037	0.0178828	0.00373718	0.00802201	0.055412	0.00427063	0.0116984	0.0266107	0.00296873	0.0257394	0.0336705	0.00152951	0.112694	0.0105556	0.193014	0.00563821	0.054289	0.0026331	0.0501222	0.0136184	0.0221079	0.0415582	0.0821719	0.0365808	0.0716179	0.0212352	0.00254338	0.0222072	0.0100316	0.0330601	0.0547336	0.153025	0.655378	0.136864	0.0963359	0.319441	0.700453	1.42765	3.13047	10.3803	1.691919	0.00400851	0.0235621	0.0190643	0.0303699	0.021429	0.00773973	0.00142821	0.0294443	0.0203383	0.00721837	0.00543013	0.00413894	0.0123261	0.00383274	0.0504053	0.00619521	0.0131472	0.0187516	0.00291122	0.0184081	0.012807	0.00267644	0.00574508	0.0396841	0.00305847	0.00837797	0.0190576	0.0021261	0.0184337	0.0241136	0.00109538	0.0807074	0.00755954	0.13823	0.00403789	0.0388798	0.00188573	0.0358957	0.00975303	0.0158329	0.0297625	0.0588486	0.0261979	0.0512902	0.0152079	0.00182147	0.015904	0.0071843	0.0236765	1.396327
540	-250.9418	-321.2564	70.31455	0.111013	0.366435	0.633565	0.888987	0.8905464	0.0123247	0.0379307	0.00247633	0.0102572	0.0288013	0.00969807	0.0075556	0.0249494	0.0156615	0.010358	0.00371453	0.00422728	0.00496061	0.00435912	0.0443703	0.00554259	0.0177813	0.0538464	0.00555803	0.0131498	0.00992863	0.0112427	0.00527643	0.0144117	0.0122449	0.00727704	0.0263961	0.000830911	0.0142004	0.0278669	0.00392906	0.0482199	0.0181978	0.0454649	0.012741	0.01662	0.00192847	0.020447	0.00209881	0.00846447	0.00993098	0.0329505	0.00478614	0.00391626	0.00466522	0.00140263	0.0204841	0.0175295	0.00660492	0.0928427	0.204491	0.512854	0.189812	0.1186	0.353532	0.722967	1.38319	2.8286	8.43169	1.541581	0.0169393	0.0521327	0.00340351	0.0140976	0.039585	0.0133292	0.0103846	0.034291	0.0215254	0.0142363	0.00510532	0.00581006	0.00681796	0.00599127	0.0609835	0.00761784	0.024439	0.0740075	0.00763907	0.0180733	0.0136461	0.0154522	0.00725203	0.0198077	0.0168297	0.0100017	0.0362793	0.00114202	0.0195173	0.0383008	0.00540018	0.0662744	0.0250114	0.0624878	0.0175115	0.0228428	0.00265052	0.0281027	0.00288465	0.0116337	0.0136493	0.0452877	0.00657816	0.00538258	0.00641197	0.0019278	0.0281537	0.0240929	0.00907793	0.72758
576	-256.4321	-325.3519	68.91974	0.23245	0.423411	0.576589	0.767549	2.426264	0.00472557	0.0266112	0.000740211	0.00347154	0.0221791	0.0174422	0.00925911	0.00607791	0.00708992	0.00741698	0.00274222	0.0240141	0.00318403	0.002254	0.00852233	0.00198903	0.010974	0.015837	0.0134946	0.0105978	0.00582955	0.000895305	0.000572891	0.00871893	0.000819342	0.00160741	0.00425946	0.00369334	0.0228386	0.0125466	0.00788173	0.0365025	0.00513795	0.0886008	0.000900987	0.0155599	0.000867652	0.012835	0.0125323	0.0255891	0.00885008	0.026673	0.00862855	0.000564701	0.00408409	0.00363263	0.00604271	0.00325425	0.000136005	0.0150592	0.0698738	0.542511	0.372556	0.0910352	0.310745	0.694447	1.43999	3.21808	10.9848	1.732841	0.00893846	0.0503353	0.00140012	0.00656646	0.041952	0.0329922	0.0175137	0.0114964	0.0134107	0.0140293	0.00518694	0.0454228	0.00602263	0.00426347	0.0161201	0.00376228	0.0207574	0.0299558	0.0255251	0.0200459	0.0110266	0.00169348	0.00108363	0.0164919	0.00154979	0.00304043	0.00805681	0.00698598	0.0431993	0.023732	0.0149084	0.0690449	0.00971848	0.167589	0.00170423	0.0294318	0.00164117	0.0242775	0.023705	0.0484021	0.01674	0.0504522	0.016321	0.00106814	0.00772509	0.00687115	0.0114298	0.00615545	0.000257256	0.5286783
612	-254.844	-322.6399	67.79595	0.298664	0.445367	0.554633	0.701336	4.601768	0.0177239	0.0389087	0.00526721	0.0176762	0.0269745	0.00552253	0.0106066	0.0271081	0.00909099	0.00582945	0.0130269	0.0229727	0.0177103	0.00478917	0.0489868	0.0135336	0.0315795	0.0103245	0.0126757	0.00116261	0.0258957	0.00243784	0.00785498	0.000319355	0.00497931	0.00799336	0.00755396	0.00868145	0.0183075	0.0468431	0.0044185	0.01217	0.0152154	0.0543975	0.0135154	0.0582012	0.00117737	0.05638	0.0127243	0.00327241	0.0102578	0.0684562	0.0166067	0.00187669	0.00771238	0.0189519	0.00260462	0.00659146	0.0105365	0.268584	0.44652	0.0608742	0.224021	0.127125	0.365706	0.730643	1.36866	2.73444	7.86626	1.491389	0.0209155	0.0459152	0.00621571	0.0208593	0.031832	0.00651701	0.0125166	0.0319897	0.0107281	0.00687919	0.0153727	0.0271095	0.0208995	0.00565159	0.0578081	0.0159706	0.0372662	0.0121837	0.0149583	0.00137197	0.0305589	0.00287684	0.00926948	0.000376863	0.00587597	0.00943277	0.00891425	0.0102448	0.0216042	0.0552784	0.00521416	0.0143615	0.0179553	0.0641932	0.0159492	0.0686818	0.00138939	0.0665327	0.0150157	0.00386169	0.012105	0.0807835	0.0195972	0.00221464	0.0091012	0.0223647	0.00307365	0.00777842	0.0124339	0.8474029
648	-260.3137	-325.6524	65.33872	0.360137	0.463261	0.536739	0.639863	9.952911	0.00275425	0.0168983	0.00388589	0.00477709	0.0159011	0.00410697	0.00271941	0.0133589	0.0118041	0.0240904	0.0122566	0.000923288	0.0116438	0.000372047	0.00823777	0.00903996	0.0206463	0.00887976	0.00619189	0.000813603	0.000763071	0.018148	0.00139247	0.00470245	0.00395355	0.00688636	0.00271382	0.00629318	0.00288492	0.00266466	0.000784533	0.00567307	0.0114572	0.0602398	0.00602412	0.00668967	0.00350472	0.0178972	0.0109545	0.00450355	0.00765399	0.0355305	0.00820764	0.00595973	0.0049945	0.0240469	0.00227233	0.00133946	0.000279297	0.30013	0.306739	0.149327	0.243803	0.0433211	0.216329	0.620252	1.61225	4.62259	23.0834	2.269797	0.00615178	0.0377433	0.00867934	0.0106699	0.0355161	0.00917315	0.00607396	0.0298379	0.0263652	0.0538071	0.0273757	0.00206221	0.0260071	0.000830987	0.0183995	0.0201913	0.0461145	0.0198334	0.0138299	0.00181723	0.00170436	0.0405346	0.00311017	0.0105032	0.00883048	0.0153811	0.00606147	0.0140562	0.00644362	0.00595166	0.0017523	0.0126711	0.0255904	0.134549	0.0134552	0.0149417	0.00782799	0.0399743	0.0244675	0.0100589	0.0170956	0.0793594	0.0183322	0.0133114	0.0111555	0.0537102	0.00507537	0.00299176	0.000623824	0.4477167
684	-258.6207	-328.7818	70.16113	0.135753	0.381074	0.618925	0.864247	1.091638	0.01722	0.0595772	0.0186484	0.0291738	0.0406811	0.0345101	0.00590831	0.0270585	0.077214	0.0145018	0.0131609	0.0153889	0.0470636	0.011649	0.0450623	0.0231729	0.0265603	0.0276046	0.00267359	0.00628194	0.000171014	0.00510992	0.017209	0.00766536	0.0250448	0.0100547	0.018998	0.0157548	0.00791157	0.0195252	0.028518	0.00837792	0.0135003	0.03898	0.0279508	0.0037031	0.00324439	0.070956	0.0314028	0.00459649	0.0110496	0.0656788	0.0328229	0.0219836	0.000379618	0.0626765	0.00112989	0.0271142	0.0214943	0.0917878	0.187751	0.687501	0.0329597	0.215184	0.472726	0.79156	1.26333	2.11539	4.64719	1.110825	0.0150247	0.0519819	0.0162709	0.0254546	0.0354948	0.0301105	0.00515507	0.0236089	0.0673702	0.0126531	0.0114831	0.013427	0.0410636	0.0101639	0.0393174	0.0202187	0.0231742	0.0240854	0.00233274	0.00548107	0.000149212	0.00445848	0.0150151	0.00668813	0.0218519	0.00877285	0.016576	0.0137462	0.00690295	0.017036	0.0248823	0.00730984	0.0117792	0.0340106	0.0243874	0.00323101	0.00283077	0.0619101	0.0273993	0.0040105	0.0096409	0.0573056	0.0286384	0.019181	0.000331222	0.054686	0.000985839	0.0236575	0.0187541	1.146115
720	-252.1089	-317.8271	65.71822	0.362255	0.463849	0.536151	0.637744	10.27317	0.00940362	0.069535	0.0258076	0.0229241	0.0609993	0.0161724	0.00848278	0.0634335	0.0327958	0.0188362	0.00815408	0.0145466	0.0116506	0.00887618	0.0330452	0.00357241	0.00452161	0.00319127	0.00217004	0.000369919	0.000324939	0.00922613	0.0157028	0.019788	0.0220217	0.00411389	0.021158	0.000554168	0.0115864	0.0429407	0.0173562	0.00345676	0.00516688	0.096839	0.0134958	0.0233169	0.0167137	0.0168276	0.00592059	0.00873037	0.0376319	0.0732485	0.00123094	0.00328184	0.00403306	0.054695	0.000368849	0.00590388	0.00260178	0.35931	0.347251	0.133363	0.160076	0.117735	0.352272	0.722162	1.38473	2.83871	8.49365	1.546875	0.00982897	0.0726803	0.026975	0.023961	0.0637585	0.0169039	0.00886649	0.0663028	0.0342793	0.0196882	0.00852291	0.0152046	0.0121776	0.00927768	0.0345399	0.003734	0.00472614	0.00333562	0.0022682	0.000386651	0.000339637	0.00964346	0.0164131	0.0206831	0.0230178	0.00429998	0.022115	0.000579235	0.0121105	0.044883	0.0181412	0.00361312	0.00540059	0.101219	0.0141062	0.0243716	0.0174697	0.0175887	0.0061884	0.00912527	0.0393341	0.0765618	0.00128662	0.00343029	0.00421549	0.057169	0.000385534	0.00617093	0.00271947	0.9567243
756	-246.8778	-315.9838	69.10599	0.205514	0.413231	0.586769	0.794487	1.925899	0.0198902	0.0670157	0.00176439	0.0189205	0.0241774	0.0153514	0.00828837	0.0412587	0.0219204	0.0157069	0.00715142	0.0169572	0.0264485	0.0163543	0.0413964	0.00207288	0.080799	0.000825828	0.0103689	0.00483057	0.0028739	0.00115944	0.00234099	0.013533	0.00286032	0.0136997	0.00788302	0.00903877	0.031802	0.079921	0.00521745	0.0113436	0.0188088	0.0776769	0.0266204	0.0189623	0.0326915	0.0389995	0.0110936	0.0134473	0.0336771	0.0810942	0.00732657	0.0175619	0.0161256	0.0727772	0.00199041	0.00385714	0.00335814	0.0958915	0.172511	0.58183	0.149768	0.12607	0.364222	0.729716	1.3704	2.74558	7.93212	1.497418	0.0180945	0.0609655	0.0016051	0.0172123	0.0219946	0.0139655	0.00754009	0.0375338	0.0199414	0.0142889	0.00650579	0.0154263	0.0240607	0.0148778	0.0376591	0.00188574	0.0735044	0.000751271	0.00943278	0.00439446	0.00261444	0.00105476	0.00212964	0.0123112	0.00260209	0.0124628	0.00717133	0.00822274	0.0289309	0.0727056	0.00474641	0.0103195	0.0171107	0.0706641	0.0242171	0.0172504	0.0297401	0.0354786	0.010092	0.0122333	0.0306367	0.073773	0.00666512	0.0159764	0.0146698	0.0662068	0.00181072	0.00350892	0.00305496	1.099241
792	-255.6457	-325.7975	70.15173	0.158879	0.392934	0.607066	0.841121	1.315649	0.0068089	0.0423661	0.000663183	0.00174675	0.011947	0.0329062	0.0119381	0.030023	0.0275719	0.00549029	0.0075407	0.0167962	0.0186911	0.0139599	0.0271715	0.000785592	0.0269852	0.0101496	0.0118914	0.00111843	0.00302847	0.0048298	0.00976125	0.0125406	0.000347307	0.00211108	0.0180381	0.00506664	0.00247684	0.0248925	0.00380936	0.0119435	0.0151311	0.0478414	0.0209724	0.00565623	0.0153871	0.0400861	0.0151919	0.00164173	0.0178375	0.0297918	0.00446507	0.00750901	0.00739845	0.0365388	0.0270098	0.0305561	0.0046394	0.0702124	0.481491	0.43069	0.0176063	0.168348	0.419391	0.762543	1.3114	2.38441	5.94008	1.288308	0.00928845	0.0577943	0.00090469	0.00238285	0.0162977	0.0448894	0.0162855	0.0409563	0.0376126	0.00748965	0.0102867	0.0229127	0.0254977	0.0190436	0.0370664	0.00107168	0.0368122	0.0138457	0.0162218	0.00152572	0.00413132	0.00658864	0.0133159	0.0171074	0.000473783	0.00287986	0.0246069	0.00691172	0.00337881	0.0339574	0.00519659	0.0162929	0.0206413	0.0652634	0.0286098	0.00771602	0.0209905	0.054684	0.0207242	0.00223959	0.0243332	0.0406408	0.00609108	0.0102435	0.0100927	0.0498449	0.0368457	0.0416835	0.0063289	0.7330504
828	-255.3319	-326.3593	71.02734	0.0189212	0.260633	0.739367	0.981079	0.3200876	0.000424877	0.0286743	0.00882135	0.00219722	0.0566975	0.00725451	0.00336168	0.0122738	0.0133951	0.0149348	0.0071859	0.0182253	0.023065	0.000619799	0.0241691	0.00632563	0.0140334	0.0360869	0.00338847	0.000671717	0.0137083	0.00357309	0.0415554	0.0188329	0.0030522	0.00113001	0.0220902	0.000603737	0.0073825	0.0498584	0.0182646	0.00335681	0.0177278	0.125161	0.0233872	0.0193892	0.00376386	0.019846	0.0341823	0.00870095	0.013138	0.0361231	0.00399488	0.0188757	0.00536169	0.0328646	0.00226825	0.0520145	0.00543289	0.00571017	0.0601369	0.90688	0.0272729	0.173702	0.425844	0.766184	1.30517	2.34828	5.75699	1.265671	0.000478763	0.032311	0.00994015	0.00247588	0.0638883	0.00817458	0.00378804	0.0138305	0.0150939	0.016829	0.00809727	0.0205368	0.0259903	0.000698407	0.0272345	0.0071279	0.0158132	0.0406637	0.00381822	0.00075691	0.0154469	0.00402626	0.0468258	0.0212215	0.00343931	0.00127333	0.0248919	0.000680308	0.00831881	0.0561818	0.0205811	0.00378254	0.0199762	0.141035	0.0263533	0.0218484	0.00424123	0.022363	0.0385176	0.00980448	0.0148043	0.0407045	0.00450154	0.0212697	0.0060417	0.0370327	0.00255593	0.0586114	0.00612193	0.8874468
864	-242.9304	-312.7506	69.82017	0.190051	0.406933	0.593067	0.809949	1.694234	0.00302831	0.0658851	0.00730295	0.00512141	0.0552434	0.0102699	0.00689809	0.010678	0.0111973	0.0132254	0.00457681	0.0150151	0.00498311	0.0073822	0.0284382	0.00693549	0.0169577	0.0181133	0.00245955	0.00076923	0.011923	0.00952611	0.00822786	0.00509667	0.00498662	6.90145e-05	0.0201731	0.00500095	0.0182717	0.013606	0.0130349	0.00148871	0.0284835	0.0746866	0.0104449	0.00520609	0.000120576	0.00271633	0.00511103	0.0144513	0.00028396	0.0408617	0.00698501	0.0144305	0.00662604	0.0205775	0.00220435	0.0108041	0.00977896	0.263175	0.163047	0.363879	0.209899	0.157859	0.406438	0.755115	1.3243	2.4604	6.33477	1.334823	0.00459073	0.0998778	0.0110708	0.00776373	0.0837456	0.0155686	0.0104571	0.0161872	0.0169744	0.020049	0.00693816	0.0227619	0.00755408	0.011191	0.0431106	0.0105138	0.0257068	0.0274586	0.00372852	0.0011661	0.0180745	0.014441	0.0124729	0.00772623	0.0075594	0.000104622	0.0305812	0.00758114	0.0276988	0.0206258	0.01976	0.00225679	0.0431792	0.11322	0.0158338	0.00789211	0.000182786	0.00411779	0.00774801	0.0219073	0.000430465	0.0619438	0.0105888	0.0218758	0.0100447	0.0311943	0.00334166	0.0163783	0.0148243	0.6596576
900	-260.0992	-327.7356	67.63633	0.287078	0.441769	0.558232	0.712922	4.072173	0.00412848	0.0264635	0.000802583	0.00602337	0.0224374	0.00914811	0.000293723	0.00764648	0.00328195	0.019927	0.00390123	0.0195481	0.00803976	0.000859489	0.0829394	0.0233704	0.00950073	0.0161214	0.0124562	0.00683066	0.0068791	0.0025116	0.00138888	0.0151216	0.00664587	0.000250447	0.00621546	0.00140463	0.0207829	0.00159707	0.00826365	0.0009629	0.00386278	0.0582423	0.00493515	0.014207	0.002454	0.00155638	0.0124291	0.00520163	0.00172661	0.0612993	0.00129655	0.017408	0.0153244	0.042751	0.00385346	0.0025737	0.001171	0.207686	0.145143	0.377812	0.269358	0.0586634	0.250801	0.649534	1.53957	3.98722	17.0464	2.050579	0.00681227	0.0436666	0.00132431	0.00993896	0.0370231	0.015095	0.000484663	0.0126172	0.00541543	0.0328808	0.00643729	0.0322557	0.0132661	0.00141821	0.136855	0.0385627	0.0156768	0.0266014	0.0205536	0.011271	0.011351	0.0041443	0.00229174	0.0249517	0.0109661	0.000413254	0.0102559	0.00231773	0.0342931	0.00263527	0.0136356	0.00158885	0.00637383	0.0961037	0.00814332	0.0234424	0.00404925	0.00256814	0.0205089	0.00858303	0.00284902	0.101148	0.00213939	0.0287244	0.0252863	0.070542	0.00635847	0.00424677	0.00193223	0.6060366
936	-243.606	-313.6671	70.06109	0.0915256	0.352912	0.647088	0.908474	0.7532446	0.0217145	0.0586209	0.0118879	0.00221507	0.0552198	0.0142323	0.00796596	0.0501605	0.0107388	0.00581205	0.00375949	0.0155855	0.0109713	0.0014222	0.0190722	0.0108569	0.00340962	0.0310787	0.00875981	0.0101997	0.0165206	0.00280867	0.0219793	0.055693	0.0100036	0.0258608	0.0311397	0.021748	0.00103042	0.02525	0.00795601	0.0111683	0.00755851	0.00831295	0.0828295	0.0246179	0.212992	0.0223196	0.0105311	0.0130241	0.000843849	0.0282497	0.0215361	0.00392939	0.126261	0.00297491	0.000839077	0.0388147	0.00664535	0.147985	0.42222	0.20874	0.221055	0.126119	0.36429	0.729759	1.37031	2.74506	7.92905	1.497138	0.0181389	0.0489682	0.00993037	0.00185033	0.0461272	0.0118888	0.00665426	0.0419009	0.0089705	0.00485502	0.00314044	0.0130192	0.0091647	0.00118801	0.0159317	0.00906918	0.00284818	0.0259612	0.0073174	0.00852022	0.0138003	0.00234618	0.0183602	0.0465224	0.00835635	0.0216025	0.0260122	0.0181669	0.000860748	0.0210923	0.00664595	0.00932932	0.00631391	0.00694411	0.0691906	0.0205643	0.17792	0.0186444	0.008797	0.0108795	0.000704898	0.023598	0.0179899	0.00328237	0.10547	0.00248506	0.000700912	0.0324234	0.00555111	1.197121
972	-258.3835	-325.873	67.48944	0.301982	0.446382	0.553618	0.698018	4.77075	0.00997899	0.124715	0.0305435	0.00487035	0.054391	0.0036819	0.0141136	0.0483895	0.0214103	0.0249951	0.00433714	0.0318948	0.0178369	0.014359	0.00567646	0.00441876	0.00716034	0.0391231	0.00339699	0.0183375	0.0073242	0.000577438	0.0139618	0.00827082	0.0180938	0.0266662	0.0366323	0.0434741	0.00165562	0.0304537	0.000447204	0.00573247	0.0143822	0.0140327	0.0603348	0.0105761	0.184981	0.0323437	0.0127045	0.0247179	0.00207557	0.00957107	0.0245564	0.0178841	0.0448633	0.00879743	0.0170336	0.0569751	0.00401114	0.03884	0.194666	0.605685	0.160809	0.155752	0.403783	0.753573	1.32701	2.47658	6.42044	1.344537	0.00820128	0.102497	0.0251024	0.00400272	0.0447015	0.00302599	0.0115993	0.0397692	0.0175962	0.0205423	0.0035645	0.0262129	0.0146594	0.011801	0.00466523	0.00363158	0.00588476	0.0321535	0.00279183	0.0150708	0.00601943	0.00047457	0.0114746	0.00679742	0.0148705	0.0219158	0.0301064	0.0357294	0.00136068	0.0250286	0.000367537	0.00471126	0.0118201	0.0115328	0.0495865	0.00869201	0.152027	0.0265818	0.0104413	0.0203146	0.00170582	0.00786603	0.0201818	0.0146982	0.0368711	0.00723021	0.0139991	0.0468253	0.00329657	1.21676
